id,seller,price,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor
10559,2,11000000.0,79.2,10.0,45.0,22,3,2.64,0,1,1,0,1,0,1,1,9559,0,55.74238199999999,37.868238,3,1987,2,22,False,True,False,3,True,0,0.2887297928882729,1.543902433835708,26.4,1,1.0
20467,4,33000000.0,129.2,8.2,30.3,8,1,2.7,0,1,0,1,2,0,0,2,2612,0,55.807982,37.450845,8,2008,2,32,False,True,True,1,True,0,0.1482005234153873,-1.0529236519540488,129.2,1,0.25
21412,3,18835200.0,65.4,16.7,33.5,29,2,3.1,1,1,2,2,0,0,4,1,3883,1,55.656986,37.559173,6,2019,2,32,False,True,True,1,False,4,0.0802775489436063,-2.884146323615714,32.7,2,0.90625
13880,4,11900000.0,56.3,18.6,30.9,14,2,2.8,0,1,2,2,1,0,1,1,8150,0,55.661262,37.410142,7,2017,2,25,False,True,True,1,False,1,0.1846655719706722,-1.9792997020634555,28.15,1,0.56
5016,4,6400000.0,33.0,7.0,19.0,5,1,2.8,0,0,1,0,0,0,2,1,4487,0,55.623768000000005,37.719486,5,1974,3,9,True,False,False,3,False,0,0.1784720045372812,2.240948269224452,33.0,0,0.5555555555555556
18506,4,5170600.0,38.4,7.630262928023062,20.68929367949235,4,1,2.8,0,0,2,2,0,0,4,1,7512,1,55.703155,37.950668,4,2019,3,17,False,True,True,1,False,4,0.3723869078054827,1.6553868991192229,38.4,0,0.2352941176470588
10406,4,9900000.0,64.0,7.0,55.0,8,3,2.64,0,1,1,1,1,1,0,1,6221,0,55.633653,37.609182,5,1971,3,9,False,True,False,3,True,0,0.1052057647670765,2.8566917187684897,21.33333333333333,1,0.8888888888888888
5877,3,12491360.0,58.7,19.4,24.0,6,2,2.85,0,2,0,1,1,0,4,1,2679,1,55.751725,37.707009,4,2020,2,12,False,True,True,1,False,4,0.1285398471335653,1.4373121124251431,29.35,2,0.5
16155,3,6760920.0,41.2,18.8,13.2,11,1,2.68,1,0,0,1,0,0,4,1,6585,1,55.666706000000005,37.739626,4,2020,3,16,False,True,True,1,False,0,0.1738283764232529,1.9721702472281728,41.2,1,0.6875
85,2,3500000.0,28.78,5.718723100742285,15.506194585827863,3,1,2.8,1,0,2,2,0,1,4,1,4799,1,55.552673,37.34382,11,2019,0,5,True,False,False,1,False,4,0.2978289665357706,-2.227998089486911,28.78,1,0.6
9887,4,9300838.0,78.0,13.9,42.8,6,3,2.8,0,1,2,2,0,1,0,2,2920,0,55.703185,37.931713,4,2016,3,25,True,True,True,1,True,1,0.3535006431376304,1.6598327614882515,26.0,1,0.24
10729,3,7039933.0,38.0,11.4,17.0,11,1,2.8,1,0,1,0,1,1,4,1,6512,1,55.854987,37.559155,1,2021,2,24,False,True,True,1,True,0,0.1220952172386804,-0.1683486931650604,38.0,1,0.4583333333333333
2850,1,44000000.0,160.0,20.0,106.3,15,4,3.0,2,1,1,1,0,1,3,2,3372,0,55.696534,37.499408,7,1996,2,19,True,True,True,0,True,0,0.0887871703826592,-2.0141090978045546,40.0,3,0.7894736842105263
3714,2,9300000.0,50.0,15.0,20.0,6,1,2.8,0,1,1,0,1,0,3,1,9143,0,55.811953,37.784911,3,1999,2,10,False,True,False,3,True,0,0.2193812859164388,1.2105393579948402,50.0,1,0.6
12718,2,8600000.0,59.0,13.1,27.3,6,2,2.8,0,2,1,0,0,2,2,1,3364,0,55.939701,37.526178,2,2019,7,14,True,True,True,1,True,4,0.2119300578128978,-0.2548841098266914,29.5,2,0.4285714285714285
498,4,26000000.0,98.0,17.0,56.0,15,3,2.8,0,0,1,0,0,0,0,2,9258,1,55.762789,37.508984000000005,8,2018,2,36,True,True,True,0,False,0,0.0760395572260595,-1.1912706289770878,32.666666666666664,0,0.4166666666666667
7184,4,9550000.0,59.5,29.3,18.7,4,1,3.4,1,0,1,1,0,0,0,2,3873,0,55.88604399999999,37.67846,2,2017,2,17,False,True,True,0,False,0,0.1808332894172784,0.5783244152123482,59.5,1,0.2352941176470588
7705,4,68250000.0,125.0,10.7,30.9,6,3,2.8,3,0,2,2,0,0,4,1,6685,0,55.727693,37.535359,7,2017,2,16,True,True,True,0,True,0,0.0447921470456107,-1.7260189435615916,41.66666666666666,3,0.375
4489,1,51000000.0,131.0,16.0,69.3,12,3,3.09,2,0,1,1,0,1,3,1,9291,0,55.677275,37.53738,6,2009,2,19,True,True,True,2,True,1,0.0712165602804987,-2.506792256014182,43.66666666666666,2,0.631578947368421
2167,2,6100000.0,38.0,10.5,14.5,3,1,2.8,1,0,2,2,0,1,1,1,3364,0,55.939701,37.526178,2,2019,7,14,True,True,True,1,True,4,0.2119300578128978,-0.2548841098266914,38.0,1,0.2142857142857142
15975,3,24609326.0,128.7,10.7,30.9,45,2,2.8,0,0,2,2,0,0,4,1,4715,1,55.834472,37.65805,2,2015,2,58,False,True,True,0,False,4,0.1269774417403191,0.6658488822341178,64.35,0,0.7758620689655172
13001,4,10300000.0,60.7,11.9,33.3,6,2,2.9,0,1,1,1,1,0,2,1,1312,0,55.560621,37.585592,6,2005,3,16,False,True,True,1,True,0,0.174099577968513,3.1072412845664887,30.35,1,0.375
18446,4,16000000.0,66.0,10.7,30.9,8,2,2.8,0,1,1,1,1,0,1,1,8860,0,55.783215000000006,37.695393,3,1957,7,11,False,True,False,1,True,0,0.1255658324335695,1.173393229585574,33.0,1,0.7272727272727273
18082,1,7850000.0,58.4,10.4,34.0,2,2,2.8,0,1,1,1,0,1,4,1,1534,0,55.882767,37.5251,1,1990,2,17,False,True,True,3,False,0,0.1578600354454789,-0.3525823701591821,29.2,1,0.1176470588235294
22201,4,38000000.0,146.0,16.0,108.0,4,3,2.8,2,0,1,0,0,1,2,2,6452,0,55.665919,37.469593,7,2009,2,24,False,True,True,0,True,0,0.1297067871498059,-2.128981191278072,48.66666666666666,2,0.1666666666666666
21485,2,15961338.0,69.4,14.2,30.9,2,3,3.0,0,1,1,1,0,1,0,1,8078,0,55.776912,37.487389,8,2011,2,16,False,True,True,0,False,0,0.1014592982192762,-1.140810281395651,23.133333333333336,1,0.125
3034,4,54920000.0,137.5,26.0,72.0,5,5,3.3,2,0,2,2,1,0,2,1,551,0,55.747277,37.588485,0,1913,0,7,False,True,False,3,False,0,0.0154587451412106,0.6113083891424661,27.5,2,0.7142857142857143
13427,3,15800000.0,80.0,13.0,45.5,30,3,2.8,2,0,1,1,0,0,4,1,6796,1,55.719896,37.692663,4,2021,7,30,False,True,True,0,False,4,0.1140049228247082,1.7002915569365993,26.666666666666668,2,1.0
2828,1,36000000.0,140.0,10.7,85.0,11,3,2.8,2,0,2,2,0,1,3,1,7263,0,55.724271,37.44691,7,2000,2,26,True,True,True,0,True,1,0.1331053804556966,-1.6486092346976102,46.66666666666666,2,0.4230769230769231
19135,4,14970000.0,82.0,19.4,47.8,4,3,2.8,1,0,1,0,0,0,4,1,6341,1,55.843030000000006,37.483041,1,2021,2,29,False,True,True,0,False,0,0.1451870092479775,-0.7276990910578048,27.33333333333333,1,0.1379310344827586
22323,3,5423510.0,52.3,9.8,28.9,2,2,2.85,0,2,0,1,0,0,4,1,4704,1,55.62539399999999,37.302578,11,2022,2,15,False,True,True,3,False,4,0.2977885701000405,-1.9463452788556,26.15,2,0.1333333333333333
21117,4,17900000.0,90.0,10.7,30.9,2,3,2.64,0,1,2,2,1,0,1,1,3405,0,55.681757,37.524848,6,1959,0,8,False,True,True,3,True,0,0.0761146152712729,-2.338507686012373,30.0,1,0.25
16471,4,39850000.0,95.0,12.0,64.0,6,3,2.8,1,1,1,1,1,0,3,1,3449,0,55.702906000000006,37.511508,7,2004,7,17,True,True,True,0,True,0,0.0751257709331583,-2.006575671457472,31.666666666666668,2,0.3529411764705882
5942,3,18644726.0,103.28,10.7,30.9,18,4,2.75,2,0,2,2,0,0,4,1,9147,1,55.730482,37.738522,4,2019,2,29,False,True,True,0,False,4,0.1589631948641903,1.5968170332510072,25.82,2,0.6206896551724138
20005,3,22079928.0,90.4,27.2,38.2,15,2,3.0,2,0,1,0,0,1,4,1,756,1,55.714186,37.433382,7,2020,7,18,False,True,True,1,False,4,0.1476511247952552,-1.70962116862003,45.2,2,0.8333333333333334
19564,4,7673066.0,78.7,10.7,30.9,13,3,2.8,0,0,2,2,0,0,4,1,3032,1,55.701516000000005,37.948898,4,2019,3,17,False,True,True,1,False,4,0.3707660010734261,1.6601950346800265,26.23333333333333,0,0.7647058823529411
5608,4,7296410.0,62.4,12.9,32.3,11,2,2.7,0,1,1,0,1,0,0,1,2172,0,55.69835,37.937427,4,2018,7,17,True,True,True,1,True,0,0.3596477314343574,1.6718107842242795,31.2,1,0.6470588235294118
15116,2,13700000.0,56.0,9.5,37.0,6,2,2.64,1,0,1,0,1,0,2,1,4764,0,55.656052,37.612039,5,2002,4,17,False,True,False,3,True,0,0.0849945050692386,2.750161709176909,28.0,1,0.3529411764705882
8711,1,8300000.0,45.4,5.5,29.0,2,2,2.65,0,1,1,0,1,0,1,2,1193,0,55.789694,37.786294,3,1965,0,5,True,False,False,3,True,0,0.2138938388432907,1.3103696750303635,22.7,1,0.4
3,4,10500000.0,88.0,14.0,48.0,18,3,2.8,0,2,1,1,0,1,2,1,1893,0,55.861282,37.666647,2,2010,3,25,False,True,True,1,False,0,0.1536840464815308,0.6020342199195011,29.33333333333333,2,0.72
18644,3,5797485.0,25.14,5.9,11.3,4,1,3.3,1,0,2,2,0,0,4,1,1143,1,55.717006000000005,37.428791,7,2021,2,27,True,True,True,0,False,1,0.1518464294189665,-1.6870426953822486,25.14,1,0.1481481481481481
5250,3,31716895.0,117.37,6.0,70.7,17,4,3.0,1,1,2,2,2,3,4,1,7203,1,55.714414,37.657907,5,2021,2,17,False,True,True,0,False,4,0.0808591778564888,1.8233370216842304,29.3425,2,1.0
23085,0,7600000.0,59.0,13.0,31.0,13,2,2.8,0,1,1,0,0,1,0,2,2077,0,55.966912,37.150646,9,2018,2,16,True,True,True,1,True,0,0.4878246842404666,-1.0744867428272125,29.5,1,0.8125
11282,3,6063150.0,41.5,22.6,10.3,9,1,2.65,1,0,1,0,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.2133766119947912,2.2830961785656085,41.5,1,1.0
1940,3,11178342.0,67.38,11.2,26.8,1,2,2.72,2,0,1,0,0,0,4,1,218,1,55.801101,37.599462,2,2021,2,14,False,True,True,1,False,4,0.0693830299963579,0.2901376398142631,33.69,2,0.0714285714285714
14497,3,10743444.0,60.12,21.1,23.7,2,2,2.72,0,2,1,0,0,0,4,1,218,1,55.801101,37.599462,2,2021,2,14,False,True,True,1,False,4,0.0693830299963579,0.2901376398142631,30.06,2,0.1428571428571428
12605,3,81555606.0,133.3,10.7,30.9,6,1,2.8,0,0,2,2,0,0,4,1,8275,1,55.753311,37.580661,0,2013,2,13,False,True,True,0,True,4,0.0187225077087765,0.0560251537994199,133.3,0,0.4615384615384615
10720,2,17750000.0,65.0,13.0,34.4,6,2,2.8,0,1,1,1,0,1,1,1,4071,0,55.781514,37.534029,1,2006,4,17,False,True,True,3,True,0,0.0653996435149423,-0.7712066593843339,32.5,1,0.3529411764705882
8467,4,34603500.0,117.3,14.1,60.4,7,3,2.8,1,1,2,2,0,0,4,1,7719,1,55.793596,37.771849,3,2014,2,18,False,True,True,0,True,1,0.2010802001994665,1.273112687578031,39.1,2,0.3888888888888889
10106,2,7500000.0,63.0,6.6,45.5,12,3,2.8,0,1,1,0,0,1,0,1,3003,0,55.597134,37.655859,5,1972,4,12,False,True,False,3,True,0,0.1572110835953618,2.6352367072655367,21.0,1,1.0
21246,4,67000000.0,188.6,18.0,103.0,2,4,2.8,2,0,0,1,1,1,3,1,4854,0,55.770583,37.397404,7,2006,0,7,True,True,True,3,False,0,0.1857241797331502,-1.3759170615066272,47.15,2,0.2857142857142857
9387,2,10000000.0,36.4,9.3,14.3,5,1,2.64,0,1,1,0,1,0,2,1,3425,0,55.677783,37.560493,6,2004,3,17,False,True,True,1,True,0,0.0599646726941076,-2.8170788308247463,36.4,1,0.2941176470588235
7213,3,30137669.0,136.7,10.7,30.9,46,1,2.8,0,0,1,0,0,0,4,1,8296,0,55.80356999999999,37.591027,2,2017,7,47,True,True,True,0,False,0,0.0698905190802788,0.164052921584683,136.7,0,0.9787234042553192
15937,3,10267500.0,37.0,15.2,13.6,46,1,2.8,1,0,1,1,0,0,4,1,679,1,55.808938,37.578648,1,2021,3,58,False,True,True,0,True,0,0.0743263918487565,-0.0129784902890298,37.0,1,0.7931034482758621
12526,4,25450000.0,100.0,10.7,30.9,10,4,2.8,2,0,2,2,1,0,3,1,4242,0,55.850247,37.346578,8,1993,3,22,True,False,False,3,False,0,0.2601446310104808,-1.110202443931802,25.0,2,0.4545454545454545
9034,4,42000000.0,136.0,14.7,84.0,11,4,3.0,2,0,1,0,2,0,3,1,2497,0,55.678123,37.548528000000005,6,2009,7,28,False,True,True,0,True,0,0.0644819628076208,-2.6385804019816232,34.0,2,0.3928571428571428
18098,3,4064477.0,29.06,10.7,17.9,10,1,2.8,1,0,1,0,0,1,4,1,1281,1,55.774897,37.625046000000005,0,2021,2,14,False,True,True,1,False,0,0.0607173842527579,0.8454600022594951,29.06,1,0.7142857142857143
4772,2,6995000.0,34.1,5.2,22.1,5,1,2.75,1,0,1,0,1,0,1,1,3756,0,55.661836,37.580149,6,1964,4,5,False,True,False,3,False,0,0.0727838443482052,3.1342230568613414,34.1,1,1.0
1353,4,6999999.0,35.5,9.9,20.1,12,1,2.5,1,0,1,0,1,0,1,1,7610,0,55.82885,37.528486,1,1968,4,12,False,True,False,1,True,0,0.107208328586561,-0.4971134392027372,35.5,1,1.0
13380,1,9600000.0,41.0,10.0,17.0,7,1,2.8,0,0,1,0,0,0,4,1,3158,0,55.801759,37.70567,3,1976,0,14,True,False,False,3,False,0,0.142822951105405,1.081391754027994,41.0,0,0.5
5345,1,10200000.0,59.0,6.0,41.0,6,3,2.8,0,1,1,0,1,0,1,1,9434,0,55.61245600000001,37.711976,5,1974,3,9,False,True,False,3,True,0,0.1801210344458995,2.316135370956832,19.666666666666668,1,0.6666666666666666
19087,4,19698000.0,46.0,7.0,20.0,5,1,3.2,0,1,0,1,0,0,4,1,4670,0,55.730948,37.64401,0,2017,2,7,True,True,True,0,True,4,0.0645018668891374,1.6277225972983185,46.0,1,0.7142857142857143
2348,2,5800000.0,61.0,6.0,45.4,2,3,2.8,0,0,2,2,0,0,4,0,1296,0,55.465453,36.939479,10,2013,7,5,False,True,False,3,False,4,0.6944211791583564,-1.968834243476415,20.33333333333333,0,0.4
20490,4,9000000.0,33.0,6.55725720376982,17.77986175581374,2,1,2.7,0,1,0,1,2,0,0,2,3725,0,55.774517,37.473006,8,2014,2,17,True,True,True,0,True,0,0.1138284305030419,-1.212670142192288,33.0,1,0.1176470588235294
19675,4,18306918.0,79.8,10.7,30.9,6,3,2.8,0,0,2,2,0,0,4,1,44,1,55.71016899999999,37.647217,5,2021,7,16,False,True,True,0,True,4,0.0718894964805229,1.91780846907623,26.6,0,0.375
18132,3,5031920.0,40.58,10.4,18.1,4,1,2.7,0,1,2,2,0,0,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3100490038822408,-2.3301222367415053,40.58,1,0.25
9433,4,19500000.0,86.0,10.7,30.9,4,3,2.8,0,1,2,2,1,0,2,1,3205,0,55.677539,37.634398,5,2012,2,33,False,True,True,1,True,0,0.0791165931935451,2.3766940140855093,28.666666666666668,1,0.1212121212121212
21311,3,9612160.0,73.6,13.0,40.0,1,3,2.66,0,2,1,1,0,0,4,1,7550,1,55.967224,37.153835,9,2020,3,17,False,True,True,1,False,4,0.4851723323446865,-1.0707913350580394,24.53333333333333,2,0.0588235294117647
15137,2,28200000.0,95.0,15.0,30.9,9,3,2.8,0,2,1,0,1,0,3,2,3402,0,55.71876,37.613943,5,1938,7,10,False,True,False,1,False,4,0.0378159642441468,2.003518052859501,31.666666666666668,2,0.9
2608,4,19000000.0,53.0,13.0,22.5,2,1,2.8,1,0,0,1,0,1,3,1,525,0,55.747323,37.396371,7,2003,2,20,True,True,True,0,True,0,0.1836815469324035,-1.501571708001951,53.0,1,0.1
20838,2,9900000.0,60.8,11.9,30.4,13,2,2.64,0,1,1,0,0,1,2,2,4140,0,55.713299,37.88483,3,2006,3,14,False,True,True,3,True,0,0.3059610185066413,1.6405312118757895,30.4,1,0.9285714285714286
15985,2,6450000.0,32.5,6.0,19.0,5,1,2.64,0,1,1,0,0,0,1,1,6214,0,55.86304499999999,37.617581,2,1975,3,9,False,True,False,1,True,0,0.1339220906054736,0.2874533375990858,32.5,1,0.5555555555555556
17474,3,14382400.0,71.2,25.9,26.6,3,2,2.8,0,1,2,2,0,0,4,1,1352,1,55.78686999999999,37.494979,8,2019,2,22,False,True,True,1,False,0,0.099464237212612,-1.0176865299016558,35.6,1,0.1363636363636363
17203,3,12364542.0,60.26,17.1,26.8,24,2,3.3,0,1,2,2,0,1,4,1,1143,1,55.717006000000005,37.428791,7,2021,2,27,True,True,True,0,False,1,0.1518464294189665,-1.6870426953822486,30.13,1,0.8888888888888888
11704,3,29351280.0,86.73,19.9,39.9,11,2,2.8,1,1,2,2,0,2,4,1,6542,1,55.79748299999999,37.495096,8,2011,2,18,False,True,True,0,True,0,0.1053332019464252,-0.9312623029704028,43.365,2,0.6111111111111112
15335,3,11667840.0,61.8,21.8,24.2,4,2,2.65,1,0,0,1,0,0,4,1,5600,1,55.875006000000006,37.604017,2,2019,3,13,True,True,True,3,False,4,0.1424935140180077,0.1721151426689025,30.9,1,0.3076923076923077
4120,1,9500000.0,60.0,8.0,38.0,2,3,2.8,0,1,1,0,1,0,1,2,5119,0,55.739985,37.836582,3,1971,3,9,False,True,False,3,True,0,0.2570254263020788,1.5499130922856197,20.0,1,0.2222222222222222
2525,4,34000000.0,85.0,18.0,40.0,3,2,2.8,0,0,1,0,0,0,3,2,8357,0,55.703971,37.490587,7,2016,7,21,True,True,True,2,True,4,0.0941530192915008,-1.902337479065338,42.5,0,0.1428571428571428
1998,3,14637360.0,85.2,18.6,42.1,14,3,2.8,0,0,2,2,0,0,4,0,9402,1,55.882308,37.635251,2,2019,7,25,False,True,True,1,False,4,0.1578227003914352,0.3602810597736206,28.4,0,0.56
18160,3,7080350.0,55.1,19.8,22.7,2,2,2.65,0,2,0,1,0,0,4,1,6383,1,55.617017,37.413718,11,2022,3,9,False,True,True,1,False,4,0.2033494238151492,-2.1874631775168227,27.55,2,0.2222222222222222
2159,1,5900000.0,30.0,5.961142912518017,16.1635106871034,6,1,2.8,0,1,2,2,1,0,1,1,8026,0,55.878728,37.690174,2,1974,3,12,False,True,True,3,False,0,0.1816357606055488,0.6544189274906529,30.0,1,0.5
22770,0,29990000.0,163.4,16.0,95.0,3,4,2.8,1,2,1,0,0,3,3,1,4379,0,55.761122,37.777535,3,1952,7,7,False,True,False,3,True,0,0.1996891048692829,1.437676526842992,40.85,3,0.4285714285714285
21682,4,7500000.0,49.9,6.0,33.7,2,3,2.64,0,1,1,1,1,0,1,1,2815,0,55.87281899999999,37.695366,2,1971,3,9,False,True,False,3,True,0,0.1802731220469399,0.6972345077846293,16.633333333333333,1,0.2222222222222222
21745,3,8542322.0,34.16,9.5,14.6,22,1,3.0,0,0,2,2,0,1,4,1,1744,1,55.811735,37.740722,3,2021,7,22,True,True,True,0,True,0,0.1786149077462228,1.1243633968958835,34.16,0,1.0
12101,1,14500000.0,54.0,7.5,33.0,3,2,2.8,0,0,1,0,0,0,4,1,4270,0,55.770704,37.648421,0,1929,0,5,True,False,False,3,False,0,0.0776968626454781,1.0877854190727108,27.0,0,0.6
3266,4,41377050.0,70.73,10.7,55.4,81,2,3.5,2,0,1,1,0,0,3,2,5745,0,55.749511,37.537083,0,2011,2,95,True,True,True,0,True,0,0.0450618877757078,-1.233958840527839,35.365,2,0.8526315789473684
12256,4,20700000.0,65.0,28.0,36.0,13,2,2.8,0,2,1,0,0,1,1,1,1583,0,55.695296,37.575648,6,2003,2,25,True,True,True,1,True,0,0.0395212282637032,-3.0411074894404715,32.5,2,0.52
17502,2,120000000.0,170.2,20.0,125.0,1,4,2.8,1,2,1,0,0,0,0,1,2250,0,55.825128,37.483508,8,2013,7,2,False,False,False,3,False,4,0.1320158379828248,-0.8153679814248255,42.55,3,0.5
7137,1,29500000.0,80.0,10.7,30.9,3,1,4.6,0,0,1,0,0,0,0,1,1504,1,55.781545,37.580337,1,2016,2,6,True,True,False,3,False,4,0.0469327226955423,0.0154351047251027,80.0,0,0.5
13157,0,5900000.0,42.0,11.6,16.4,5,1,2.8,1,0,2,2,0,1,0,1,5423,0,55.594438,37.459649,11,2019,7,15,True,True,True,1,False,4,0.1845038341810702,-2.433750540247205,42.0,1,0.3333333333333333
9271,1,7150000.0,32.3,7.0,17.8,3,1,2.64,0,1,1,0,0,1,1,1,2009,0,55.648697,37.5736,6,1974,4,12,False,True,False,3,False,0,0.0861309880544378,-3.071728002892451,32.3,1,0.25
9,4,10990000.0,63.6,10.4,32.5,7,2,2.8,0,1,1,0,0,1,2,1,5287,0,55.633739,37.324183000000005,11,2016,2,20,False,True,True,3,False,0,0.2746285406962284,-1.946931327524164,31.8,1,0.35
17656,4,9500000.0,65.0,7.5,44.5,2,3,2.8,0,1,1,1,1,0,1,1,8682,0,55.876541,37.720528,2,1973,3,12,False,True,True,1,True,0,0.1999983012937274,0.7818351934349973,21.666666666666668,1,0.1666666666666666
15676,4,20500000.0,100.5,10.0,76.0,5,4,2.64,0,1,2,2,1,0,2,1,2047,0,55.809201,37.478145,8,1988,3,22,False,True,False,3,True,0,0.1259298255082817,-0.936936170562938,25.125,1,0.2272727272727272
17071,4,8661400.0,68.2,10.0,37.4,11,2,2.8,0,1,2,2,0,1,4,1,2626,0,55.576793,37.673403,5,2011,4,24,False,True,True,0,True,0,0.1835900999844178,2.605397984853121,34.1,1,0.4583333333333333
1454,3,11265255.0,54.03,12.3,24.9,31,2,2.8,2,0,0,1,0,0,4,1,6357,1,55.858609,37.546327000000005,1,2021,2,39,False,True,True,0,False,4,0.128381202527638,-0.2622680775510992,27.015,2,0.7948717948717948
21929,0,11150000.0,35.0,6.95466673127102,18.857429134953968,4,1,2.8,0,0,2,2,0,0,1,2,7537,0,55.748022,37.687111,4,2018,2,8,True,True,True,3,True,0,0.1083308499304684,1.4467451202141366,35.0,0,0.5
9310,1,8100000.0,32.0,6.0,18.0,3,1,2.8,1,0,2,2,1,0,4,1,532,0,55.687918,37.599956,6,1968,0,11,False,True,False,1,True,0,0.0509385009640908,2.730761514920572,32.0,1,0.2727272727272727
18254,3,20733900.0,113.3,31.0,39.7,8,3,2.8,0,1,2,2,0,0,4,1,4883,1,55.787209,37.493659,8,2019,7,22,False,True,True,1,False,4,0.100766321260975,-1.021705641170656,37.766666666666666,1,0.3636363636363636
6421,3,10255000.0,58.6,10.7,27.6,8,2,3.0,0,1,1,0,0,1,4,1,8498,1,55.625272,37.342454,11,2021,2,22,True,True,True,1,False,4,0.261152692058007,-2.002814862527769,29.3,1,0.3636363636363636
2451,4,31499000.0,84.0,10.7,30.9,24,2,2.8,0,0,1,1,0,0,3,1,455,0,55.719014,37.478801,7,2008,2,31,True,True,True,0,False,3,0.1020120721784492,-1.7243601619911946,42.0,0,0.7741935483870968
724,3,12057600.0,62.8,17.6,29.7,2,2,3.1,0,1,2,2,0,0,4,1,3029,1,55.790195,37.472261,8,2021,2,25,True,True,True,0,False,0,0.1208850170466512,-1.0930803777799891,31.4,1,0.08
20225,3,6227961.0,40.9,10.7,12.4,1,1,2.8,1,0,2,2,0,0,4,1,3823,1,55.63816,37.319763,11,2021,2,17,False,True,True,1,False,4,0.2771749337023015,-1.9262370512196607,40.9,1,0.0588235294117647
17803,3,6721120.0,47.6,10.0,24.6,15,2,2.72,0,1,1,1,0,0,4,1,9052,1,55.669701,37.771041,4,2020,2,15,False,True,True,1,False,4,0.2021361557169538,1.897744284997212,23.8,1,1.0
14214,4,8413470.0,84.6,10.7,30.9,5,3,2.8,0,0,2,2,0,0,4,1,7512,1,55.703155,37.950668,4,2019,3,17,False,True,True,1,False,4,0.3723869078054827,1.6553868991192229,28.2,0,0.2941176470588235
6457,4,7090000.0,30.0,5.6,15.2,4,1,2.48,0,1,2,2,1,0,3,1,17,0,55.791648,37.48764,8,1965,0,5,True,False,False,3,False,0,0.1082192140897524,-1.015744765478019,30.0,1,0.8
9553,2,6100000.0,36.0,10.0,18.0,10,1,2.64,1,0,1,0,0,2,1,1,2785,0,55.681707,37.752221,4,1978,3,14,False,True,False,1,True,0,0.1805359070289389,1.8682395906261204,36.0,1,0.7142857142857143
4771,1,6990000.0,35.2,9.7,20.0,9,1,2.8,1,0,1,0,1,0,4,1,740,0,55.65144,37.603289,6,1967,4,12,True,True,False,3,False,0,0.0864819565201853,2.864279428195536,35.2,1,0.75
21330,2,5550000.0,38.0,9.0,18.0,2,1,2.64,1,0,1,0,0,1,1,1,4405,0,55.754213,37.703649,4,1968,0,14,False,True,False,1,True,0,0.1255746528669129,1.4141123284825097,38.0,1,0.1428571428571428
21168,3,11790660.0,93.8,20.3,45.2,3,3,2.7,2,0,0,1,1,0,4,1,1829,1,55.5539,37.553981,6,2021,2,17,False,True,True,1,False,4,0.1825265119759851,-3.000700162422211,31.266666666666666,2,0.1764705882352941
5256,3,27982352.0,106.81,16.7,47.3,2,3,3.0,2,0,2,2,0,2,4,1,7203,1,55.714414,37.657907,5,2021,2,17,False,True,True,0,False,4,0.0808591778564888,1.8233370216842304,35.60333333333333,2,0.1176470588235294
12129,4,14818890.0,92.1,6.0,44.1,9,3,2.8,0,1,2,2,0,1,4,1,403,1,55.875511,37.602238,2,2021,3,23,True,True,True,1,True,1,0.1426982222135394,0.1592260168377728,30.7,1,0.391304347826087
5705,3,4754346.0,23.66,4.70135471033921,15.0,6,1,2.8,1,0,1,0,0,1,4,1,4571,1,55.666858,37.759866,4,2021,2,22,False,True,True,0,False,4,0.1925686414732579,1.9303685464568847,23.66,1,0.2727272727272727
20847,2,18750000.0,70.0,13.0,19.2,4,2,2.8,0,1,1,0,0,2,2,1,5783,0,55.807238,37.718974,3,2007,0,17,False,True,True,1,True,0,0.1571473149144863,1.0904176752821126,35.0,1,0.2352941176470588
16993,4,8194560.0,65.2,13.9,33.7,16,2,2.8,0,1,2,2,0,2,0,2,8108,0,55.69903000000001,37.938711,4,2017,7,25,True,True,True,1,True,0,0.3608575131771612,1.6695771702531683,32.6,1,0.64
16439,4,11190000.0,85.0,14.5,50.0,3,3,2.8,2,0,1,1,0,1,4,1,4703,1,55.643846,37.387577,7,2013,2,23,False,True,True,3,False,4,0.2124081220192118,-2.0123520604936616,28.33333333333333,2,0.1304347826086956
9585,3,10927590.0,59.1,17.8,26.7,13,2,2.8,1,0,1,1,0,1,4,1,5379,1,55.600893000000006,37.724077,5,2018,2,20,True,True,True,0,True,0,0.1968560341089893,2.3176085837460576,29.55,1,0.65
12223,1,18000000.0,94.2,15.0,52.0,7,1,3.5,2,0,1,0,0,0,0,1,456,0,55.71271,37.644477,5,2016,2,8,True,True,True,0,False,4,0.068464171807844,1.896515529514662,94.2,2,0.875
20745,4,7190000.0,35.3,6.6,21.0,2,1,2.64,1,0,1,0,0,1,1,1,8502,0,55.86552,37.624651,2,1974,3,9,False,True,False,1,True,0,0.1384334645701487,0.3313746234468672,35.3,1,0.2222222222222222
