id,seller,price,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor,subway_distance,cluster
7004,1,13490000.0,71.0,8.5,36.0,9,2,2.75,0,1,1,0,0,1,2,2,2254,0,55.85710400000001,37.496426,1,1975,3,17,False,True,True,3,True,0,0.1479407581297241,-0.5971441836280578,35.5,1,0.5294117647058824,0.01985002498739879,3
16193,4,13490000.0,88.2,10.6,39.8,14,2,2.8,0,1,1,1,0,1,0,1,2447,0,55.653853000000005,37.407079,7,2011,7,23,True,True,True,3,False,4,0.19056214406515876,-2.009313341370633,44.1,1,0.6086956521739131,0.011589790766011153,1
6182,1,4625000.0,34.71,6.904233989411222,18.706159132412495,10,1,2.8,1,0,1,0,0,1,4,1,8601,1,55.562413,37.469799,11,2020,2,12,True,True,True,3,False,4,0.20436207039469875,-2.5743145925781956,34.71,1,0.8333333333333334,0.0025707917068460203,7
10400,3,12307800.0,43.8,9.8,25.8,32,1,3.1,1,0,2,2,0,0,4,1,3883,1,55.656986,37.559173,6,2019,2,32,False,True,True,1,False,4,0.08041948712693277,-2.88463695444078,43.8,1,1.0,0.014049602307536829,8
10180,2,6300000.0,41.6,8.6,21.6,8,1,2.64,0,1,1,0,0,2,0,2,9250,0,55.650277,37.763638,4,1996,3,8,False,True,True,1,True,0,0.20249527078357776,2.0011973111898147,41.6,1,1.0,0.016167868536078274,2
8493,1,5650000.0,32.9,6.9,18.7,8,1,2.8,1,0,1,0,0,0,1,2,1854,0,55.802447,37.808698,3,2013,2,9,False,True,False,3,True,0,0.23887626198898135,1.28352723525997,32.9,1,0.8888888888888888,0.012116064253705872,5
7117,3,28980000.0,96.6,10.7,30.9,4,1,2.8,0,0,2,2,0,0,4,1,2952,1,55.78714300000001,37.542383,1,2017,2,24,True,True,True,0,False,4,0.06425987598666055,-0.6179050086887491,96.6,0,0.16666666666666666,0.014055089398510861,0
18663,4,19186200.0,102.6,8.2,30.3,3,3,2.7,0,1,0,1,2,0,0,2,3822,1,55.786166,37.497836,8,2018,2,20,False,True,True,1,False,0,0.0965874253133973,-1.0096359020407195,34.199999999999996,1,0.15,0.0068614030635136755,3
3577,4,25300000.0,98.0,10.7,30.9,28,3,3.0,1,0,0,1,1,0,3,1,2486,0,55.820486,37.701385,3,2014,7,30,False,True,True,0,True,4,0.14891966472455642,0.9574366554279948,32.666666666666664,1,0.9333333333333333,0.009546330237317421,5
11342,4,22990000.0,113.1,9.0,76.0,14,4,2.8,0,2,1,0,0,0,3,1,1591,0,55.65045500000001,37.388008,7,2006,2,22,False,True,True,0,True,0,0.20933169726652273,-1.9853251594696233,28.275,2,0.6363636363636364,0.0031141112696951414,1
20577,4,6300000.0,38.0,10.0,19.0,17,1,2.64,1,0,1,0,0,1,3,1,1267,0,55.699659,37.92538,4,2013,3,17,False,True,True,3,True,0,0.3475470071182722,1.6719801656585287,38.0,1,1.0,0.004070857526375092,6
9497,3,7472660.0,41.0,18.9,13.8,2,1,3.5,1,0,1,0,0,0,4,1,250,1,55.61310699999999,37.742977,5,2022,2,30,False,True,True,0,False,4,0.20368920046730268,2.2108936685746143,41.0,1,0.06666666666666667,0.001541615386533911,2
11633,4,7200000.0,43.7,11.0,32.0,11,1,2.8,0,1,2,2,1,0,1,1,4040,0,55.566517000000005,37.492563,11,2019,4,16,True,True,True,0,False,4,0.18943265115426686,-2.6641409044634248,43.7,1,0.6875,0.0251191850584318,7
22236,3,11567761.0,62.63,21.1,26.2,4,2,3.0,0,2,0,1,0,0,4,1,2344,1,55.850909,37.617527,2,2021,2,11,False,True,True,1,False,4,0.12217628233086238,0.31555251774375104,31.315,2,0.36363636363636365,0.017834483732366936,0
4378,4,21940000.0,86.0,16.0,43.0,5,2,2.8,0,0,1,0,0,0,0,2,6061,0,55.66361800000001,37.514778,6,2017,2,22,True,True,True,3,True,1,0.09625583018164557,-2.4025987022548376,43.0,0,0.22727272727272727,0.01608780929772259,8
2677,4,39900000.0,138.4,10.7,30.9,2,4,2.8,0,0,1,1,0,0,0,1,9481,0,55.679433,37.469638,7,2011,2,20,True,True,True,2,True,0,0.12310816704092664,-2.0369567845382277,34.6,0,0.1,0.017029918760810784,3
15585,3,8537070.0,74.3,12.6,41.9,7,3,2.65,0,2,1,1,1,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.21347443854968998,2.283612229241371,24.766666666666666,2,0.7777777777777778,0.01774209911481798,2
5976,0,9550000.0,63.0,7.2,43.0,5,3,2.64,0,1,1,0,0,1,1,2,6443,0,55.717447,37.729628000000005,4,1969,4,9,False,True,False,3,True,0,0.151013707097281,1.68572861528575,21.0,1,0.5555555555555556,0.008869013079257412,5
10763,3,7352040.0,59.1,20.8,23.0,8,2,2.65,0,2,0,1,0,0,4,1,5751,1,55.542126,37.490209,11,2022,3,17,False,True,True,1,False,4,0.21237347667090425,-2.7070847905196387,29.55,2,0.47058823529411764,0.02592148060971791,7
5126,3,6243490.0,26.9,2.4,19.4,2,1,2.8,0,0,2,2,0,0,4,0,250,1,55.61310699999999,37.742977,5,2022,2,30,False,True,True,0,False,4,0.20368920046730268,2.2108936685746143,26.9,0,0.06666666666666667,0.001541615386533911,2
3253,4,39990000.0,90.0,13.4,55.3,5,3,3.2,1,1,1,1,0,2,0,2,8350,0,55.755312,37.545626,0,2019,2,20,True,True,True,0,False,4,0.039713037337501436,-1.0270067861291203,30.0,2,0.25,0.007030136556287776,8
17063,3,6514990.0,44.9,21.2,13.2,9,1,2.65,1,0,1,0,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.21347443854968998,2.283612229241371,44.9,1,1.0,0.01774209911481798,2
8996,3,29112750.0,135.0,13.9,83.9,4,3,2.8,1,1,2,2,0,1,4,1,7638,1,55.659231000000005,37.560835,6,2012,2,23,True,True,True,2,True,3,0.07783272545914305,-2.8979594440846688,45.0,2,0.17391304347826086,0.012717239716222174,8
971,4,7200000.0,32.0,6.365182588912679,17.24566673112071,5,1,2.8,0,0,2,2,0,0,4,0,7267,2,55.800706000000005,37.48888,8,2013,7,5,False,False,False,3,False,4,0.11216164740436879,-0.9423249029402035,32.0,0,1.0,0.008559838549879984,3
4803,1,7800000.0,45.6,6.0,30.0,3,2,2.5,0,1,1,0,1,0,1,2,3514,0,55.621704,37.485852,6,1973,3,9,True,True,False,1,True,0,0.1468792079174315,-2.4492552902816787,22.8,1,0.3333333333333333,0.022499198207936902,7
21547,4,8500000.0,49.0,6.0,34.0,2,3,2.64,0,1,1,0,1,0,1,1,5467,0,55.60560699999999,37.582161,5,1976,2,9,False,True,True,1,True,0,0.12918334303386503,3.121848872237581,16.333333333333332,1,0.2222222222222222,0.02114949101041954,7
2265,2,5490000.0,59.2,10.7,30.9,3,2,2.8,0,0,2,2,0,1,0,1,7110,0,55.65917,37.361957,7,2016,2,4,True,False,False,3,False,0,0.23040772056118203,-1.9050804669182473,29.6,0,0.75,0.014148263108954605,1
3526,4,257403900.0,208.0,10.7,30.9,5,4,2.8,0,0,2,2,0,0,0,1,906,0,55.75713100000001,37.617114,0,2015,2,15,True,True,True,0,True,4,0.04366618529380042,1.0330515716313962,52.0,0,0.3333333333333333,0.0007667835418115632,8
2112,1,17689750.0,109.0,35.0,56.0,18,3,3.1,2,0,0,1,0,1,0,2,4715,1,55.834472,37.65805,2,2015,2,58,False,True,True,0,False,4,0.1268628895395241,0.6665786250389665,36.333333333333336,2,0.3103448275862069,0.009117087473532624,0
18848,3,7166560.0,37.6,18.1,10.1,4,1,2.8,1,0,1,0,0,0,4,1,9735,1,55.86095400000001,37.541844,1,2021,2,23,False,True,True,1,False,4,0.13171916346423215,-0.2908019569351266,37.6,1,0.17391304347826086,0.007619058472013615,0
6850,4,15183347.0,89.5,14.3,51.6,2,3,2.8,2,0,1,0,0,1,0,2,6144,1,55.879707,37.541889000000005,1,2019,7,24,True,True,True,1,False,4,0.1497700053821214,-0.25460535120073424,29.833333333333332,2,0.08333333333333333,0.01604358968560179,0
6252,3,6198940.0,41.8,19.4,13.3,8,1,2.65,1,0,1,0,0,0,4,1,3465,1,55.544046,37.478055,11,2021,3,9,False,True,True,1,False,4,0.21607253263846787,-2.652293970322024,41.8,1,0.8888888888888888,0.01909382991963336,7
6859,4,17900000.0,72.0,9.0,50.0,3,3,3.2,1,0,1,0,0,0,1,1,4225,0,55.781747,37.579789,1,1927,0,7,False,True,False,1,False,0,0.0469821737911224,0.0037972360090345464,24.0,1,0.42857142857142855,0.006264481622613896,0
17920,1,7990000.0,60.0,12.0,24.0,1,2,2.8,1,0,1,0,0,1,2,2,4531,0,55.466728,37.288061,10,2014,2,6,False,True,True,3,False,0,0.3960367279575398,-2.3142016975376483,30.0,1,0.16666666666666666,0.17355596764443965,1
17101,1,4300000.0,49.0,10.4,20.9,4,1,2.8,1,0,2,2,1,0,0,1,5538,0,55.544346,37.15105,10,2018,7,9,True,True,True,2,True,4,0.4689601737378587,-1.988918916593679,49.0,1,0.4444444444444444,0.20432141692930766,4
1877,3,8781940.0,57.7,14.2,28.3,2,2,2.65,1,0,0,1,0,0,4,1,2280,1,55.875925,37.603424,2,2021,2,23,False,True,True,1,False,4,0.14315438222956228,0.1671245950057102,28.85,1,0.08695652173913043,0.007875036571342165,0
5631,4,9950000.0,89.4,13.9,43.5,19,3,2.8,0,0,2,2,0,0,4,0,8108,0,55.69903000000001,37.938711,4,2017,7,25,True,True,True,1,True,0,0.36087407874459443,1.6699827961226115,29.8,0,0.76,0.013131855200232271,6
20497,0,19800000.0,83.0,12.6,54.0,5,3,2.8,1,0,1,0,1,0,2,1,1165,0,55.78120500000001,37.739995,3,1957,0,11,False,True,False,1,True,0,0.16697249677121292,1.2889509881578516,27.666666666666668,1,0.45454545454545453,0.007909111833824567,5
6212,1,5600000.0,39.0,10.0,18.0,13,1,2.74,0,1,2,2,1,0,0,2,3626,0,55.604834,37.368308,11,2015,3,17,True,True,True,1,True,1,0.24805421897632982,-2.122103843131267,39.0,1,0.7647058823529411,0.03715500531557236,1
11896,1,17900000.0,73.6,8.0,50.0,2,3,3.2,0,1,1,1,0,0,0,1,606,0,55.693992,37.554457,6,1957,0,8,False,True,False,3,True,0,0.04790777047418763,-2.588828034969962,24.53333333333333,1,0.25,0.016983724944776356,8
65,4,16950000.0,108.84,10.7,59.3,21,4,2.8,0,0,2,2,0,0,4,0,1095,0,55.602861,37.357690000000005,11,2015,3,25,False,True,True,3,False,1,0.25816169458974253,-2.1070698963607266,27.21,0,0.84,0.036823283680306455,1
14372,4,10300000.0,64.0,9.3,43.2,5,3,2.64,0,1,1,1,0,1,1,2,7733,0,55.882525,37.711707,2,1970,7,14,False,True,False,3,True,4,0.1981979522479047,0.7294869276166813,21.333333333333332,1,0.35714285714285715,0.049093969833368764,5
21695,1,15700000.0,80.0,10.0,46.0,3,3,2.7,0,0,1,1,0,0,4,2,8729,0,55.64914399999999,37.534918,6,1989,3,17,True,False,False,3,False,0,0.0965837056740919,-2.660515488387132,26.666666666666668,0,0.17647058823529413,0.009718881622911074,7
22375,1,5799999.0,37.5,7.5,19.0,14,1,2.8,1,0,1,0,1,0,1,1,7679,0,55.70461,37.915732,4,2010,3,17,False,True,True,1,True,0,0.33747137780304975,1.6602718821736238,37.5,1,0.8235294117647058,0.010715704549867752,6
7463,1,6500000.0,38.2,10.0,20.0,2,1,2.8,1,0,1,0,0,1,1,1,2240,0,55.87690500000001,37.700658,2,1992,4,16,False,True,True,3,False,0,0.18669816881595488,0.7054267744262048,38.2,1,0.125,0.037026579493654094,5
18534,4,38000000.0,90.0,10.0,55.0,14,3,2.8,0,0,1,0,0,0,0,2,2905,0,55.754735,37.546354,0,2019,5,21,True,True,True,0,False,4,0.038791695311854384,-1.0300258808207716,30.0,0,0.6666666666666666,0.0071702957400663426,8
10531,4,100000000.0,142.5,10.7,30.9,2,4,2.8,0,3,2,2,1,0,4,1,2668,0,55.754253000000006,37.602786,0,2013,7,7,False,True,False,3,False,4,0.03027994340285727,0.8716181731072291,35.625,3,0.2857142857142857,0.0032200318321418675,8
2926,3,10778080.0,65.6,18.5,30.4,2,2,2.65,2,0,0,1,0,0,4,1,1755,1,55.66199399999999,37.424156,7,2020,3,14,False,True,True,1,False,4,0.17164432554668888,-2.008614978127834,32.8,2,0.14285714285714285,0.007389585374024131,1
9614,3,19990517.0,76.86,6.0,44.8,9,3,3.0,2,0,2,2,0,1,4,1,7203,1,55.714414,37.657907,5,2021,2,17,False,True,True,0,False,4,0.08089806225022642,1.8250938057504833,25.62,2,0.5294117647058824,0.007020715419383743,8
21162,4,22183000.0,73.7,13.7,40.8,2,2,3.5,2,0,1,0,1,1,0,1,415,0,55.794426,37.566225,1,2019,7,7,False,True,True,3,False,4,0.06114400605292012,-0.22070668292035694,36.85,2,0.2857142857142857,0.009486079327099849,0
5910,1,15000000.0,53.2,5.0,37.3,8,2,2.8,0,1,1,1,0,1,2,2,3899,0,55.750849,37.715381,4,1938,0,9,False,True,False,3,False,0,0.1367197564461105,1.4528823775630042,26.6,1,0.8888888888888888,0.004029461750652675,5
7078,2,21500000.0,116.1,10.7,30.9,2,4,2.8,0,0,1,0,0,0,4,1,4444,1,55.86155,37.549812,1,2019,2,8,True,True,True,0,False,4,0.1302395901750719,-0.2308430678242985,29.025,0,0.25,0.0037667816501652696,0
15610,4,110000000.0,220.0,10.7,30.9,2,5,2.8,0,0,1,0,0,0,0,2,4254,0,55.74055799999999,37.640929,0,2016,2,7,True,True,True,0,False,4,0.061591422769384764,1.476604482227273,44.0,0,0.2857142857142857,0.009267006258758422,8
5554,3,13390000.0,87.7,10.7,30.9,2,3,2.8,0,0,2,2,0,0,4,1,1694,1,55.719896,37.692663,4,2021,7,30,False,True,True,0,False,4,0.11402603938382275,1.701570238971761,29.233333333333334,0,0.06666666666666667,0.005379217879950049,5
21158,3,14657500.0,45.1,10.7,16.4,16,1,2.8,1,0,1,0,0,0,4,1,5915,0,55.77120600000001,37.658212,0,2017,2,18,True,True,True,0,True,4,0.08663783730585174,1.1366775436083456,45.1,1,0.8888888888888888,0.004561686091782382,5
7811,4,105000000.0,190.0,20.0,120.0,31,5,2.8,0,3,1,1,0,0,0,1,8776,0,55.723257,37.52766,7,2011,2,53,True,True,True,0,True,0,0.05320998492106207,-1.7887972527687352,38.0,3,0.5849056603773585,0.016031620286170202,8
11315,3,7897188.0,44.02,17.5,16.3,30,1,2.75,0,1,1,0,0,0,4,1,8996,1,55.879187,37.529591,1,2021,2,33,False,True,True,1,True,0,0.15283856395800982,-0.3334138632022342,44.02,1,0.9090909090909091,0.02347972849075924,0
6307,3,7437060.0,52.3,11.6,27.1,15,2,2.65,0,1,0,1,0,0,4,1,3092,1,55.713664,37.612883,5,2021,3,16,False,True,True,1,False,4,0.039399389517253275,2.1359799108419377,26.15,1,0.9375,0.007658615083678249,8
1638,3,25885669.0,86.8,19.1,39.4,5,3,2.8,2,2,0,1,0,1,4,1,6178,1,55.785169,37.564033,1,2019,2,19,True,True,True,0,True,0,0.0527561195540139,-0.29974403064618105,28.933333333333334,4,0.2631578947368421,0.007545001656727904,0
18807,4,10210000.0,53.5,12.7,27.8,5,2,2.8,1,0,1,0,0,0,4,1,6341,1,55.843030000000006,37.483041,1,2021,2,29,False,True,True,0,False,0,0.14507571049807266,-0.7283640358534769,26.75,1,0.1724137931034483,0.0048806947251443305,3
10990,1,11000000.0,60.0,6.0,42.0,3,3,2.8,0,1,2,2,1,0,1,1,2288,0,55.665528,37.574462,6,1976,3,9,False,True,True,1,True,0,0.06942833044728204,-3.0673674975801823,20.0,1,0.3333333333333333,0.017143378546827435,8
12,3,4045140.0,19.8,5.2,9.6,9,1,2.65,1,0,1,0,0,0,4,1,4076,1,55.544046,37.478055,11,2021,3,9,False,True,True,1,False,4,0.21607253263846787,-2.652293970322024,19.8,1,1.0,0.01909382991963336,7
15840,4,8050000.0,62.8,11.1,33.2,6,2,2.8,0,1,1,0,0,1,4,1,9090,1,55.799902,37.769972,3,2021,0,10,True,True,False,3,False,0,0.20119709402638997,1.241109855592679,31.4,1,0.6,0.01664504695097101,5
7618,4,24500000.0,78.1,26.6,27.7,8,2,2.8,2,0,2,2,0,0,2,1,8021,0,55.753686,37.513143,7,2018,2,16,True,True,True,0,False,4,0.06910817308617277,-1.293469309281424,39.05,2,0.5,0.007907151509867415,3
48,4,8390000.0,47.0,23.0,23.13,10,2,3.0,0,1,1,1,1,0,3,1,5785,0,55.625211,37.345491,11,2018,2,11,True,True,True,3,True,1,0.25848423788093433,-2.0084694384604,23.5,1,0.9090909090909091,0.013854400095278236,1
21493,4,7090970.0,50.1,10.7,16.3,19,1,2.8,0,1,2,2,0,0,4,1,5357,1,55.707649,37.937184,4,2020,2,22,True,True,True,1,True,0,0.35860008951356054,1.6464853007889433,50.1,1,0.8636363636363636,0.011519073617267919,6
13614,2,6800000.0,67.3,6.0,31.5,2,3,2.8,0,1,1,0,1,0,1,1,3122,0,55.852435,37.385771000000005,8,1980,3,5,True,True,False,3,True,0,0.22675974036267954,-1.0252109803517881,22.433333333333334,1,0.4,0.01740526546766966,3
17289,4,17900000.0,58.09,17.7,26.8,27,2,2.8,1,0,1,0,0,0,0,1,4574,0,55.75461800000001,37.524058,0,2019,2,55,True,True,True,0,True,0,0.05899344207591842,-1.227570903154805,29.045,1,0.4909090909090909,0.002847119245834786,8
4338,0,8500000.0,65.0,10.0,35.0,10,2,2.75,0,1,1,0,1,0,1,1,5928,0,55.996661,37.215468,9,2005,0,16,False,True,True,1,True,0,0.44854125799800726,-0.9472922380594063,32.5,1,0.625,0.197492559214267,9
10395,2,4250000.0,40.0,9.0,19.0,12,1,2.8,0,1,1,0,0,1,4,1,3104,1,55.603873,37.651035,5,2021,7,18,False,True,True,0,True,4,0.14911138131073878,2.642077103575166,40.0,1,0.6666666666666666,0.02538639308763941,2
1372,3,8203725.0,50.3,9.8,30.9,4,1,2.78,0,0,2,2,0,0,4,1,7140,1,55.87593,37.547719,1,2019,2,24,False,True,True,1,False,4,0.14472244016054772,-0.22218750230459106,50.3,0,0.16666666666666666,0.010945431055919276,0
14150,2,9490000.0,90.0,12.0,48.3,21,3,2.78,2,0,1,1,1,2,1,2,5456,0,55.700299,37.918023,4,2011,3,24,False,True,True,1,True,0,0.34016300553429774,1.6722929960979582,30.0,2,0.875,0.00900392858701426,6
9463,4,43700000.0,79.08,10.7,30.9,12,2,3.25,0,0,2,2,0,0,3,1,2000,0,55.710839,37.605068,5,2017,2,18,True,True,True,0,True,0,0.03493623739505296,2.3251974055838995,39.54,0,0.6666666666666666,0.009526035114357321,8
14502,4,17500000.0,52.5,10.7,28.0,3,2,3.5,1,0,1,0,0,0,3,1,3265,1,55.77468399999999,37.674067,0,2015,2,9,True,True,True,3,True,4,0.10254523522515135,1.1709462466297191,26.25,1,0.3333333333333333,0.006746550600116621,5
16799,3,6522543.0,37.55,15.4,11.2,3,1,2.8,1,0,1,0,0,1,4,1,4571,1,55.666858,37.759866,4,2021,2,22,False,True,True,0,False,4,0.19262241040163713,1.9310806469652941,37.55,1,0.13636363636363635,0.009148755106574766,2
9707,2,6200000.0,33.0,7.0,19.0,1,1,2.7,1,0,1,0,0,0,2,2,5318,0,55.61779,37.708796,5,1973,3,9,False,True,True,1,True,0,0.17427580811059473,2.3066323779144824,33.0,1,0.1111111111111111,0.012040702471204756,2
16230,4,10195461.0,57.6,10.2,35.2,13,2,2.8,0,1,2,2,0,1,4,2,4306,1,55.649195,37.384828000000006,7,1996,0,23,False,True,True,0,False,0,0.21274988512228662,-1.984725925697408,28.8,1,0.5652173913043478,0.006072907787868341,1
21494,1,7099000.0,31.8,5.2,18.3,5,1,2.5,1,0,2,2,1,0,1,2,6924,0,55.705153,37.760917,4,1962,3,5,True,False,False,3,False,0,0.18370871429565763,1.7326934961021472,31.8,1,1.0,0.00470428506789232,5
13269,2,8500000.0,51.8,8.6,31.0,16,2,2.74,0,1,1,0,1,0,1,1,4450,0,55.741384,37.868454,3,1987,2,17,False,True,False,3,True,0,0.2889192271921034,1.5478853761325864,25.9,1,0.9411764705882353,0.005955532889679295,6
1952,4,12119589.0,57.63,19.8,24.0,2,2,3.0,0,2,0,1,0,0,4,1,4035,1,55.85718000000001,37.627687,2,2020,2,11,False,True,True,1,False,0,0.13151704175802778,0.37422646693942374,28.815,2,0.18181818181818182,0.016230655223991586,0
17479,1,23900000.0,75.0,9.0,30.9,5,3,2.8,0,1,2,2,1,1,1,2,4479,0,55.789962,37.674499,3,1982,0,6,False,True,False,1,True,0,0.1097747668236788,1.043939416029321,25.0,1,0.8333333333333334,0.005818216651176207,5
22324,0,29990000.0,163.4,16.0,95.0,3,4,2.8,1,2,1,0,0,3,3,1,4379,0,55.761122,37.777535,3,1952,7,7,False,True,False,3,True,0,0.19967160952827073,1.4384090389957662,40.85,3,0.42857142857142855,0.01351350098975021,5
13159,4,28000000.0,70.1,10.7,30.9,5,2,2.8,1,0,2,2,0,0,3,1,1441,0,55.780983,37.570294,1,2019,2,6,True,True,True,0,True,4,0.047147505529690915,-0.19891447003935994,35.05,1,0.8333333333333334,0.013883174168759425,0
17373,3,11260124.0,75.47,13.7,43.9,26,3,2.75,0,2,1,1,0,0,4,1,8996,1,55.879187,37.529591,1,2021,2,33,False,True,True,1,True,0,0.15283856395800982,-0.3334138632022342,25.156666666666666,2,0.7878787878787878,0.02347972849075924,0
8880,1,4700000.0,20.0,3.978239118070425,10.778541706950444,14,1,2.8,1,0,1,0,0,0,3,1,1748,0,55.968,37.150583000000005,9,2018,2,17,True,True,True,1,True,0,0.48832690706151266,-1.072852252583197,20.0,1,0.8235294117647058,0.23241828561668465,9
15710,4,22000000.0,42.0,10.7,30.9,3,2,2.8,0,0,1,0,1,0,3,1,6344,1,55.780785,37.579771,1,2016,2,6,True,True,False,3,False,4,0.04602011461292364,0.003485482370058948,21.0,0,0.5,0.005531063731329373,0
9456,4,24280715.0,128.1,10.7,30.9,4,4,2.8,0,0,2,2,0,0,4,0,44,1,55.71016899999999,37.647217,5,2021,7,16,False,True,True,0,True,4,0.07194162158914912,1.9197243347123276,32.025,0,0.25,0.010745885259021582,8
18021,4,86000000.0,130.0,25.0,68.0,2,3,3.0,2,0,1,0,1,0,3,2,9167,0,55.757273,37.649732,0,2009,2,11,True,True,True,0,True,0,0.0736451875848511,1.2602012077045586,43.333333333333336,2,0.18181818181818182,0.007607374908598859,8
9020,1,9500000.0,62.0,6.0,43.1,4,3,2.0,0,1,1,0,1,0,1,1,817,0,55.614841000000006,37.49515,6,1972,3,9,True,False,False,3,False,0,0.14668128017006343,-2.527997708634,20.666666666666668,1,0.4444444444444444,0.01372740255838568,7
6279,3,6938607.0,50.82,10.3,28.8,14,2,2.8,0,1,0,1,0,1,4,1,8139,1,55.501875,37.522046,11,2020,2,14,False,True,True,1,False,4,0.23989896178485934,-2.8992746915106706,25.41,1,1.0,0.03666098936198995,7
16982,3,12364542.0,60.26,17.1,26.8,24,2,3.3,0,1,2,2,0,1,4,1,1143,1,55.717006000000005,37.428791,7,2021,2,27,True,True,True,0,False,1,0.15186157870837516,-1.6880076344203008,30.13,1,0.8888888888888888,0.02191445908527064,3
3078,4,75000000.0,174.6,10.7,30.9,3,4,2.8,3,0,2,2,0,0,4,1,9587,0,55.744738,37.653703,0,2012,0,7,False,True,True,3,True,0,0.07476056092344079,1.437000489729141,43.65,3,0.42857142857142855,0.003555819596100152,8
20724,2,5600000.0,36.0,10.0,20.0,3,1,2.8,1,0,1,0,0,1,1,1,4824,0,55.580228000000005,37.644486,5,1974,4,14,False,True,False,1,True,0,0.16760236610716822,2.7441308326708187,36.0,1,0.21428571428571427,0.046463350933826635,2
17113,3,7451183.0,67.7,26.4,30.6,3,2,2.89,0,1,1,0,1,0,4,1,7615,1,55.55759200000001,37.511113,11,2022,7,16,False,True,False,0,False,4,0.18995328716682555,-2.7726790620568935,33.85,1,0.1875,0.020144836385544696,7
17746,4,38990000.0,64.0,10.0,43.0,11,2,2.8,1,0,1,1,1,0,3,1,6685,0,55.727693,37.535359,7,2017,2,16,True,True,True,0,True,0,0.044813161511519393,-1.729273312270972,32.0,1,0.6875,0.012244612284589434,8
17511,1,8500000.0,44.3,6.0,29.1,2,2,2.8,1,0,1,0,0,0,2,2,8379,0,55.815752,37.821167,3,1976,3,9,False,True,False,3,False,0,0.2547711969386424,1.2473029668408742,22.15,1,0.2222222222222222,0.023443920171340515,5
18951,3,6303003.0,38.83,7.723751247733729,30.9,16,1,2.85,0,0,2,2,0,0,4,1,6555,1,55.883202,37.683015000000005,2,2020,0,24,True,True,True,0,False,0,0.18090319055813453,0.6084554186679584,38.83,0,0.6666666666666666,0.0220799734827818,0
7107,3,26219948.0,82.4,7.8,52.9,2,2,2.8,1,2,1,1,0,0,4,1,2500,1,55.793035,37.54506,1,2020,7,41,False,True,False,0,False,4,0.06774302549703867,-0.5352131927792132,41.2,3,0.04878048780487805,0.012103174170438822,0
4466,2,30000000.0,80.0,10.7,57.0,37,3,2.8,1,1,1,0,0,0,3,1,3463,0,55.66559399999999,37.547594,6,2012,2,40,True,True,True,0,True,1,0.07622147077095201,-2.7080955740917076,26.666666666666668,2,0.925,0.008218082014688747,8
21077,3,9038100.0,47.0,17.7,16.4,3,1,2.8,1,0,2,2,1,1,4,1,7644,1,55.784177,37.49709,8,2022,2,20,False,True,True,1,False,4,0.09618304707173775,-1.0312730178198706,47.0,1,0.15,0.008248286428100316,3
11272,4,9600000.0,58.0,12.5,30.0,15,2,2.48,0,1,1,0,0,1,1,1,629,0,55.824066,37.817654,3,1978,3,16,False,True,True,3,True,0,0.2542426014024465,1.2118983807954584,29.0,1,0.9375,0.0240446765833946,5
3293,4,51900000.0,135.9,15.0,91.0,2,1,2.8,2,0,1,0,0,0,0,1,7755,0,55.769575,37.591611,0,2016,2,13,True,True,True,0,True,4,0.03682029692123657,0.3319827129317563,135.9,2,0.15384615384615385,0.0042217704816780366,8
17777,4,26000000.0,80.0,12.5,45.6,2,3,2.8,2,0,1,1,0,0,3,1,7608,0,55.746061,37.557242,7,2013,7,7,False,False,False,3,False,4,0.02505893189432966,-1.1031676563124468,26.666666666666668,2,0.2857142857142857,0.0073055790324896685,8
22685,3,4052700.0,34.2,9.8,10.6,3,1,2.85,1,0,1,0,0,0,4,1,4704,1,55.62539399999999,37.302578,11,2022,2,15,False,True,True,3,False,4,0.2978407495403578,-1.9468078482703144,34.2,1,0.2,0.033229127584096164,1
8831,1,6500000.0,52.0,8.7,30.4,8,2,2.64,0,1,1,0,0,1,0,2,6257,0,55.882767,37.5251,1,1990,4,14,True,True,True,3,True,0,0.15772110981840118,-0.35289285459644054,26.0,1,0.5714285714285714,0.02922167498621136,0
11543,1,12000000.0,65.0,10.7,30.9,5,2,2.8,0,1,2,2,1,0,0,1,398,0,55.84053299999999,37.493614,1,2015,2,26,True,True,True,0,False,0,0.13631672607677178,-0.6826594836079622,32.5,1,0.19230769230769232,0.00695274657959148,3
5102,1,9600000.0,60.0,10.0,33.6,13,2,2.7,0,1,1,0,0,1,1,1,2622,0,55.642387,37.765839,5,1985,3,17,False,True,True,1,True,0,0.20788156016525752,2.031277075946868,30.0,1,0.7647058823529411,0.009788324167090903,2
148,3,5494300.0,32.9,6.0,14.7,1,1,2.65,1,0,1,0,0,0,4,1,3092,1,55.713664,37.612883,5,2021,3,16,False,True,True,1,False,4,0.039399389517253275,2.1359799108419377,32.9,1,0.0625,0.007658615083678249,8
