,price
325,7852680.0
849,37890439.0
5629,8250000.0
2547,6900000.0
21711,10980270.0
17694,92149199.0
12074,12000000.0
3032,46000000.0
11665,7203360.0
6430,10921500.0
5990,11500000.0
5180,10673760.0
12391,23370000.0
16084,6900000.0
9434,21500000.0
23173,6374610.0
17125,25000000.0
5514,7500000.0
5888,13100000.0
12644,23807362.0
872,10000000.0
9765,6780000.0
1159,37000000.0
10049,11803945.0
5359,4300000.0
21842,3300000.0
9390,10300000.0
13892,99000000.0
4866,8600000.0
15293,6900000.0
1294,47000000.0
3588,14300000.0
11780,26000000.0
21493,19000000.0
18911,9900000.0
12638,130001970.0
21804,7055000.0
8880,8200000.0
15486,15850000.0
17676,8948664.0
13178,7775590.0
1507,13968000.0
17349,104000000.0
14172,18500000.0
8847,5500000.0
2130,9000000.0
16126,15800000.0
18523,10950000.0
14974,68000000.0
9040,34933968.0
10639,9308000.0
18095,5800000.0
9050,20200000.0
14963,31000000.0
8901,13900000.0
4083,8990000.0
15732,21500000.0
20243,6758154.0
11110,11000000.0
7201,16192902.0
15288,6500000.0
6789,32663701.0
7912,9533680.0
10573,464292750.0
13509,21499587.0
12677,14600000.0
17166,15200000.0
14629,64680000.0
7305,10800000.0
22605,8170000.0
16775,104000000.0
14342,7480200.0
9867,6902610.0
12666,10789920.0
996,7626710.0
17352,21889298.0
21590,25433342.0
14034,14585956.0
9118,16500000.0
18473,6150000.0
3243,34102999.0
159,5678190.0
22140,7000000.0
10014,9500440.0
21170,12500000.0
22604,7300000.0
17998,58000000.0
7046,15230751.0
16965,6790000.0
18099,4350000.0
6123,7100000.0
21008,8635000.0
9599,13522894.0
21745,8542322.0
12411,8007300.0
507,29300000.0
4845,8300000.0
3639,14200800.0
19910,6500000.0
5446,6810000.0
4452,24750000.0
65,16950000.0
2391,39900000.0
16991,7755601.0
18092,8900000.0
12471,8000000.0
7126,26219948.0
5688,8694400.0
1020,8000000.0
16342,17000000.0
15520,86660000.0
6131,4376700.0
11265,40563054.0
7148,35456524.0
13915,16300000.0
17559,41500000.0
15971,16500000.0
16061,14625520.0
18692,7961000.0
19867,21700000.0
13686,5822326.0
19617,15223920.0
18446,16000000.0
13560,35900000.0
21872,7549000.0
6938,6467000.0
17868,16721400.0
17638,13500000.0
5602,7132187.0
22042,7820000.0
14861,12750000.0
6579,6532747.0
14708,69990000.0
12461,6200000.0
1054,8700000.0
4929,9650000.0
22819,9550000.0
3175,21885186.0
16313,25063400.0
15212,9756000.0
13483,22962000.0
14012,69900000.0
17033,8300000.0
8517,5650000.0
14958,19978266.0
15358,9854521.0
12260,10200000.0
20606,24200000.0
4919,9500000.0
11757,8500000.0
8374,22890000.0
19490,6120000.0
18231,229284445.0
4015,7899000.0
8069,15300000.0
21443,25000000.0
7128,26952154.0
21861,7500000.0
6020,5350000.0
4969,10600000.0
15204,8409900.0
15550,10200000.0
9443,15007775.0
195,6000000.0
13312,18448872.0
22783,6200000.0
12257,23000000.0
10574,14846755.0
10011,9246870.0
17522,62070000.0
6450,22137672.0
4422,9280000.0
10220,22680000.0
6282,6700000.0
19470,7900000.0
14666,19942416.0
11550,11122800.0
16633,8800000.0
1732,6843064.0
21211,5599999.0
10340,6754880.0
15780,73685406.0
13080,18023180.0
20286,8024381.0
11347,9999000.0
932,6300000.0
1314,7605059.0
13782,4388040.0
20431,10250000.0
4155,10200000.0
5735,6264480.0
9307,8000000.0
20794,18250934.0
15629,175000000.0
1720,34700000.0
21841,22000000.0
13671,8990000.0
17220,39890000.0
19810,26999000.0
15236,16700000.0
12167,6900000.0
22654,13817887.0
4645,33537750.0
17398,13890000.0
17875,7562080.0
20086,4690000.0
4744,6400000.0
4448,22517000.0
628,81500000.0
19347,20262270.0
21148,6700000.0
9707,5150000.0
12776,6799000.0
16686,16010820.0
9896,13000000.0
30,4500000.0
2378,41908118.0
10221,30844000.0
6074,6150000.0
20631,12850000.0
22066,12990000.0
6973,9370000.0
8530,6000000.0
16153,6678280.0
15250,13782554.0
4043,8350000.0
8508,5450000.0
8692,7950000.0
11511,12264000.0
23057,19670384.0
3271,43000000.0
1701,5790000.0
17289,6514990.0
18712,6162800.0
9396,10450000.0
8528,5900000.0
6751,8000000.0
12922,7549158.0
20366,24453000.0
7811,60000000.0
17925,11180000.0
14568,5628799.0
7202,16600000.0
17056,17920410.0
4390,11410300.0
14159,8300000.0
4830,8100000.0
5634,9163000.0
950,6900000.0
22435,13253336.0
21919,9424984.0
1070,8900000.0
19809,17900000.0
2635,43500000.0
4414,7200000.0
1100,9500000.0
14320,13680000.0
18287,20930400.0
7035,14590492.0
14489,8900000.0
21244,21700000.0
9445,7150000.0
6067,6100000.0
10602,33959997.0
22652,12350000.0
9925,5799000.0
11673,85429866.0
15915,26000000.0
13252,159000000.0
10083,14900000.0
16576,6172650.0
11825,11435713.0
476,9903999.0
8552,10490000.0
5018,6750000.0
10711,9463230.0
16557,3700000.0
8825,5500000.0
5761,7468800.0
14552,38000000.0
17542,15000000.0
3496,166526333.0
2929,10500000.0
2016,15336096.0
17985,5150000.0
14439,5990000.0
15114,12000000.0
7177,7270000.0
3601,5526000.0
10818,5214720.0
10021,9773581.0
17727,11167024.0
555,10300000.0
5088,29959800.0
22995,24000000.0
789,20912500.0
22272,4524720.0
16174,8262480.0
21247,83000000.0
19454,7200000.0
84,3128669.0
12529,13695577.0
23196,7843158.0
941,6600000.0
13508,21086325.0
16893,10550000.0
19308,9990000.0
4340,7300000.0
17523,69900600.0
22594,89000000.0
9515,5699999.0
13992,30900000.0
19824,8740600.0
7790,39000000.0
15193,7943960.0
5810,9400000.0
12468,7990000.0
5582,5500000.0
7342,13451165.0
12185,5774417.0
8108,54999999.0
15969,14100000.0
20617,40579000.0
2835,9300000.0
21498,21510000.0
6246,5967445.0
14401,6300000.0
14145,14150000.0
23218,6800000.0
11216,8771165.0
13397,4759954.0
18352,16250000.0
11333,13900000.0
13713,6800000.0
12127,12399000.0
20797,20323977.0
10988,5984117.0
7724,10836932.0
22765,25000000.0
13418,10177998.0
12102,16300000.0
15390,8399000.0
12044,9200000.0
3033,53202200.0
18602,10990000.0
12341,7800000.0
11976,6700000.0
7531,5400000.0
22022,19500000.0
18435,11679680.0
12409,7951600.0
22744,7500000.0
3120,47000000.0
21047,7340000.0
11315,13698140.0
1749,9850000.0
17637,17839306.0
14266,7842380.0
17596,24300000.0
18474,6200000.0
4519,7999999.0
14473,10000000.0
10528,5200000.0
503,60000000.0
388,9149520.0
7392,19942936.0
18303,95432570.0
2918,45000000.0
3132,84500000.0
15894,14500000.0
13937,37490000.0
9547,19794760.0
5379,5900000.0
19636,15850000.0
5863,11638300.0
19754,4100000.0
4631,27500000.0
15983,5950000.0
5112,9600000.0
21989,7000000.0
22396,4850000.0
8285,196125000.0
12729,13000000.0
21882,4486680.0
6176,3539760.0
6086,6300000.0
7535,5700000.0
7808,56000000.0
19987,10800000.0
19075,185854500.0
17997,58000000.0
18574,13490000.0
7024,13419600.0
12494,5920000.0
6489,83500000.0
16999,18273621.0
456,10437882.0
8165,6267690.0
8393,6400000.0
14200,7854064.0
21313,6950000.0
188,5992150.0
13602,4197500.0
14160,10550000.0
964,7000000.0
19174,9500000.0
5914,14430530.0
8937,8500000.0
18235,13137515.0
3074,25000000.0
16881,8200000.0
2139,16500000.0
9785,7000000.0
5323,5380000.0
1733,6980000.0
7151,25900000.0
19051,26150000.0
3653,44499000.0
18080,5800000.0
8235,4700000.0
18499,12600000.0
2006,14900000.0
6117,9850000.0
4489,51000000.0
9844,13500000.0
4090,8950000.0
10402,7800000.0
20161,10627432.0
12844,8200000.0
198,6130304.0
21347,6244900.0
17639,20664000.0
328,7975000.0
4630,26600000.0
13504,15200000.0
13210,5600000.0
16578,4300000.0
22614,13999900.0
18003,9490000.0
1033,8300000.0
23036,7200000.0
7095,20853000.0
3928,6900000.0
11640,77565600.0
7895,7969750.0
15826,270300000.0
8714,8490000.0
20426,140382099.0
18019,50000000.0
5290,38404734.0
15683,13430028.0
11720,9478000.0
10405,8579170.0
3344,65000000.0
9400,10494999.0
9608,14900000.0
15473,53990000.0
17054,17000000.0
1890,8888000.0
21089,7950000.0
20127,9000000.0
22624,25848000.0
18954,10450000.0
15588,16000043.0
11027,7500000.0
15576,7300000.0
166,5727844.0
12782,5500000.0
19635,14500000.0
10449,21086325.0
16042,7603500.0
6512,13500000.0
12425,11856000.0
7439,9300000.0
3759,14900000.0
19730,22990000.0
9721,5900000.0
12161,15500000.0
3242,33768401.0
14894,8500000.0
16335,65500000.0
124,4848385.0
21387,4450000.0
16223,68750000.0
9718,5900000.0
18251,16500000.0
15881,46000000.0
17812,7790000.0
11233,38500000.0
8682,7600000.0
21179,17300000.0
18023,6064485.0
3984,7550000.0
11385,7100000.0
15276,6300000.0
1017,8000000.0
6318,7409400.0
14117,7200000.0
9605,14100000.0
13610,2590000.0
11079,7300000.0
15893,115000000.0
15328,14500000.0
1165,8243000.0
1291,41500000.0
6102,49000000.0
3060,37900000.0
19599,10043200.0
3260,40000000.0
2843,39000000.0
9200,14900000.0
629,100000000.0
22397,5200000.0
17152,26000000.0
12223,18000000.0
12569,12900000.0
21768,8800000.0
2114,9090000.0
1861,8164756.0
9632,16352440.0
19388,7000000.0
146,5400000.0
11820,8521250.0
16995,8650000.0
10621,15870400.0
18294,45000000.0
7374,17124397.0
19703,8600000.0
9819,7400000.0
9125,17955900.0
19136,15799570.0
16372,17890000.0
8630,6750000.0
10560,11000000.0
11471,7844736.0
1498,13675295.0
654,7140000.0
22597,13000000.0
4781,7200000.0
3009,16300000.0
21128,9980000.0
9504,6450000.0
12814,10500000.0
21267,20500000.0
21679,6697000.0
7277,8858424.0
17533,17900000.0
11641,84000000.0
3048,68500000.0
23073,80000000.0
7198,14882985.0
20844,13000000.0
17940,6800000.0
14535,8550000.0
2450,23000000.0
7038,8700000.0
8827,6750000.0
12325,44500000.0
14122,8150000.0
22074,6950000.0
11154,10200000.0
20690,14100000.0
19307,9900000.0
16034,10900000.0
18148,6108120.0
5965,8700000.0
2783,98000000.0
2493,24150000.0
9997,8087125.0
10633,6700000.0
10341,7200000.0
18039,14940000.0
359,8486287.0
12441,12493685.0
4264,7500000.0
1523,14804160.0
311,7735980.0
9535,8400000.0
5768,7729541.0
9644,20499000.0
5545,5142856.0
1662,28314293.0
14396,5750000.0
7601,9400000.0
16908,9800000.0
2519,30500000.0
20741,9013400.0
18073,7987680.0
6508,13000000.0
20267,7392000.0
1343,6300000.0
15418,4360356.0
13497,9700000.0
15413,10500000.0
6068,6100000.0
7143,30832260.0
2393,79900000.0
6494,6417953.0
7574,3500000.0
7442,10300000.0
19745,5919035.0
10617,38000000.0
270,7152432.0
12080,13700000.0
8089,29785000.0
14171,15000000.0
20430,8653568.0
22540,8681860.0
10783,8283067.0
10780,21980200.0
16776,110000000.0
22707,11780000.0
13873,75000000.0
699,10333683.0
9104,11290000.0
12375,10196846.0
2433,89500000.0
13772,15000000.0
22056,14450000.0
20133,11700000.0
13424,14000000.0
7069,17637892.0
20822,8958340.0
9507,9300000.0
76,8512341.0
20338,17387039.0
8471,55000000.0
12630,6809400.0
16682,69990000.0
1875,8546356.0
6642,16745393.0
18612,30200000.0
2838,12890000.0
17510,33900000.0
14176,5100000.0
14208,14300000.0
9350,9200000.0
11039,11190000.0
19121,110000000.0
6541,25209600.0
14506,13227819.0
13013,17600000.0
12911,14200000.0
1450,10900000.0
3812,8100000.0
6220,5590000.0
19750,22900000.0
11802,11500000.0
6431,10990000.0
20740,6633327.0
16831,18100000.0
7086,20011963.0
19455,7200000.0
10494,10441000.0
21670,8750000.0
21399,5200000.0
8862,6750000.0
19298,9000000.0
5368,5699000.0
12334,7600000.0
11040,11200000.0
10388,16721400.0
15750,125551644.0
11968,22400000.0
7869,15000000.0
14767,9000000.0
16354,11000000.0
19020,175000000.0
15184,6790000.0
14748,23990000.0
9352,9200000.0
22466,23065000.0
5702,3900000.0
18059,53000000.0
6344,7925000.0
2656,32900000.0
20350,4900000.0
4633,28634000.0
12758,8000000.0
15167,4419360.0
12543,10530374.0
8229,13400000.0
12522,12700000.0
22878,9000000.0
17142,10000000.0
7119,25473800.0
2455,41490000.0
7696,33000000.0
17926,12429050.0
1501,13731525.0
8077,22500000.0
23269,4874760.0
15060,7150000.0
8695,7900000.0
22398,5500000.0
2674,39000000.0
16909,10400000.0
18400,19700000.0
12642,15904000.0
10825,5947150.0
6427,10687212.0
4880,8850000.0
22045,13550000.0
15409,128653000.0
8401,7100000.0
14878,6024260.0
14356,22800000.0
7056,16332092.0
17213,26500000.0
13416,9644440.0
13741,3480000.0
14893,8141750.0
11077,34780500.0
19184,11200000.0
22201,38000000.0
22644,9984320.0
20560,69000000.0
11168,8944320.0
7684,14200000.0
5930,16205600.0
8786,9950000.0
19357,30504053.0
15044,49990000.0
1158,29500000.0
173,5772100.0
4108,9200000.0
10426,25389245.0
2308,9700000.0
15275,12700000.0
14869,4100000.0
22253,7400000.0
23120,5179627.0
17146,14500000.0
19390,7557340.0
22537,8076180.0
1250,15400000.0
2962,12353745.0
8350,7446297.0
15841,13000000.0
23006,23500000.0
755,16526389.0
21042,6750000.0
8063,11450000.0
3802,45000000.0
5147,6999999.0
13044,9691330.0
9586,11000000.0
18728,6027440.0
4034,8200000.0
22276,5850000.0
10578,23613200.0
11993,12341000.0
13224,29900000.0
8007,92635689.0
1932,10674196.0
957,6950000.0
13251,105000000.0
215,6476640.0
8476,7150000.0
17618,8486808.0
6880,19000000.0
11480,14000000.0
19186,11490000.0
19536,5800000.0
7953,113300000.0
19327,14590000.0
18183,19841246.0
14910,4300000.0
316,7750000.0
21951,6113302.0
6191,4525000.0
7315,11640672.0
22689,7990000.0
19707,9700000.0
4061,8500000.0
8429,11196384.0
2770,82000000.0
6763,9290000.0
10965,5700000.0
22755,11400000.0
13860,9527840.0
6630,14726000.0
18,6150000.0
9399,10500000.0
14048,11500000.0
23147,4464803.0
20458,12616120.0
11546,9142500.0
20710,21360000.0
4157,10300000.0
19190,12300000.0
21522,95000000.0
13769,10089000.0
19899,12300000.0
15963,7700000.0
16030,8846900.0
17132,33891121.0
21065,10673760.0
175,5825490.0
15143,9861020.0
16501,16014960.0
19778,21940263.0
1465,11990000.0
6888,24200000.0
19797,21569000.0
12436,4900000.0
14081,23988707.0
3195,21300000.0
14998,6300000.0
18669,80040220.0
14761,7800000.0
7107,22975500.0
5829,10070970.0
2185,6370000.0
2520,31500000.0
11732,24127000.0
3250,36900000.0
18650,9657714.0
11481,6999000.0
6717,111743397.0
19016,70000000.0
4532,9085590.0
17486,32500000.0
4584,16796585.0
9022,29112750.0
17345,68349250.0
7765,24150000.0
5420,6500000.0
12742,6040000.0
5443,6800000.0
7984,31700000.0
9853,5560700.0
11988,10750000.0
10999,11741890.0
19604,10500000.0
19950,65000000.0
20465,26865000.0
11684,10983000.0
13451,14500000.0
3632,12194358.0
12145,6300000.0
22071,17208906.0
2117,16000000.0
23031,15700000.0
8655,7150000.0
11278,21400000.0
12431,9832250.0
21302,6079050.0
13731,6400000.0
2980,62487000.0
9810,7300000.0
20752,8240000.0
191,6027440.0
7615,22663058.0
13674,12000000.0
9143,22415000.0
15135,21900000.0
11232,38141074.0
18530,16900000.0
21766,8490000.0
19917,6950000.0
15748,120000000.0
406,9503242.0
17933,13100000.0
21746,8630589.0
10133,9500000.0
22911,8800000.0
5303,52900000.0
2660,33502973.0
18028,9130000.0
18821,34000000.0
13510,25809000.0
2852,75000000.0
17047,11300000.0
12514,8990000.0
2332,4500000.0
8025,476673890.0
7383,18228224.0
13342,9770000.0
7663,94990000.0
17071,8661400.0
8013,39500000.0
15563,43740000.0
9194,6800000.0
3579,50000000.0
21779,11797328.0
7650,13900000.0
20363,6500000.0
21102,39900000.0
22545,10155600.0
3931,6900000.0
1767,15700000.0
7726,11185350.0
9090,15108100.0
3891,6490000.0
20477,11500000.0
22871,24990000.0
17333,14500000.0
18273,6900000.0
22740,6550000.0
6964,8439117.0
20260,7208000.0
10238,8000000.0
147,5467782.0
103,4325000.0
15559,22950000.0
22922,13099000.0
4196,5490000.0
1650,25739480.0
14837,7100000.0
13971,30304804.0
20062,8527480.0
3507,173335960.0
4049,19999000.0
3420,90000000.0
22364,7148189.0
14854,6100000.0
3341,65000000.0
2582,13930753.0
17750,6800000.0
12318,34500000.0
18035,11394308.0
16706,199000000.0
1076,9000000.0
11835,7400000.0
23040,32500000.0
13929,30000000.0
15000,23000000.0
1108,4777740.0
11545,4300000.0
14993,90516879.0
4540,10500000.0
16939,11481800.0
17013,5950000.0
16585,5794082.0
19799,25700000.0
4916,9500000.0
12620,64170000.0
6948,7234240.0
14148,17000000.0
1085,9300000.0
13256,80000000.0
14249,6690000.0
6386,9113160.0
16674,85000000.0
13290,11916700.0
17721,8300000.0
16428,90000000.0
17887,7600000.0
9199,9770480.0
11463,9797920.0
1202,8300000.0
17957,7200000.0
6782,16950000.0
277,7293413.0
12936,13100000.0
16116,8064910.0
10555,11099000.0
3445,109740000.0
16331,40000000.0
2921,10368460.0
20852,8300000.0
5195,11700000.0
1012,7950000.0
2142,3890000.0
4794,7500000.0
1047,8500000.0
19994,15718500.0
14383,13800000.0
16320,15982082.0
15556,16600000.0
16420,55000000.0
4143,9990000.0
13185,7951700.0
281,7322900.0
6920,23000000.0
15786,90689731.0
16926,7690780.0
11424,44800000.0
17418,31342500.0
1806,3060000.0
16264,4096620.0
16274,11150000.0
17214,28000000.0
20168,6027440.0
19936,86732100.0
4493,13500000.0
13652,5450000.0
21678,6407700.0
6116,8150000.0
20041,16147120.0
18358,25500000.0
22167,83900000.0
11874,8800000.0
3320,56800000.0
10529,6200000.0
21874,10966683.0
7972,15907000.0
13114,7450000.0
12821,8783840.0
14824,5700000.0
1588,19442500.0
19589,9000000.0
20435,25490000.0
12371,101600000.0
9575,10524956.0
21111,8450000.0
16771,80000000.0
14713,82705320.0
21332,6180000.0
5580,5380000.0
18289,22107500.0
21693,8631896.0
13922,21200000.0
8624,6700000.0
19391,7564050.0
1675,30250000.0
12484,7672200.0
22367,7400000.0
17705,12500000.0
7766,24000000.0
18272,19300000.0
15286,6300000.0
6607,10500000.0
13260,11400000.0
13019,35000000.0
19254,25877964.0
19717,12100000.0
2223,6950000.0
3232,30500000.0
6660,20209744.0
19113,6800000.0
11647,59000000.0
16206,12500000.0
16013,15700000.0
2294,7500000.0
13143,6890000.0
661,8200000.0
13296,17200000.0
12278,13000000.0
21963,11299999.0
10952,10148007.0
20919,7700480.0
18426,17194750.0
15551,11602704.0
12329,7550000.0
16293,24368313.0
16213,17800000.0
4626,25000000.0
13623,6500000.0
9379,9900000.0
783,20000000.0
22826,5191200.0
21459,8000000.0
11156,12250000.0
4792,7450000.0
6799,13000000.0
17367,291291000.0
19775,9190000.0
14375,10100000.0
7850,19990000.0
16122,12450040.0
12693,11450000.0
18356,24376764.0
16448,19500000.0
14697,55000000.0
8982,12226000.0
20922,10056550.0
7773,27000000.0
21599,7550000.0
12865,15904570.0
14020,32700000.0
4541,10500000.0
7448,2950000.0
4730,5850000.0
16190,9490000.0
7698,39900000.0
2870,7874160.0
2603,17400000.0
8325,39999000.0
1088,9400000.0
8395,6550000.0
13242,20299000.0
14941,8000000.0
7599,8400000.0
19639,3300000.0
4095,9000000.0
12651,6552617.0
18866,34000000.0
21966,29000000.0
16723,14300000.0
18403,9000000.0
19590,9432682.0
19400,10500000.0
11056,11800000.0
13532,9150000.0
3565,95000000.0
14782,16539300.0
8402,7200000.0
5451,6850000.0
7872,18500000.0
23148,4533573.0
461,15110400.0
10749,26999855.0
21051,7500000.0
13273,69990000.0
20466,30000000.0
14901,5500000.0
6089,6300000.0
23149,4564414.0
10279,63762871.0
8838,5150000.0
9577,10598237.0
14508,13639302.0
6978,9840000.0
4793,7490000.0
838,33033288.0
6253,6031740.0
14776,11279157.0
14205,9600000.0
19052,27900000.0
4038,8200000.0
18483,7750000.0
7826,83900000.0
18620,8499000.0
13083,12032000.0
20942,5999786.0
16949,11800000.0
20796,19800000.0
1009,7899999.0
19089,21800000.0
13815,7563780.0
13324,9900000.0
7858,58500000.0
1495,13431279.0
15902,7196338.0
4107,9200000.0
17262,7000000.0
19865,18500000.0
11,15700000.0
13593,7600000.0
13261,12900000.0
22891,7300000.0
9266,7200000.0
17079,7900000.0
5599,6929000.0
1887,8843550.0
6387,9183720.0
18115,5550000.0
15268,10890000.0
10390,18888950.0
825,27000000.0
7382,17900064.0
4080,8800000.0
11526,7000000.0
21154,8350000.0
19182,11000000.0
18966,14131520.0
2128,8550000.0
20469,38300000.0
13853,11500000.0
3963,7290000.0
17225,49000000.0
12222,17000000.0
767,17500000.0
2794,136192540.0
2518,28900000.0
14417,7700000.0
18210,9000000.0
18622,13103690.0
2548,7100000.0
8321,13000000.0
6912,278575650.0
20932,9000000.0
7585,5400000.0
11515,31013400.0
11516,7000000.0
11576,8099652.0
23156,5450000.0
10878,9600000.0
11792,12188410.0
17846,16600000.0
19737,21980000.0
4041,8300000.0
11833,10950000.0
17897,10362091.0
4002,7700000.0
655,7400000.0
15238,24000000.0
16764,45000000.0
12845,8400000.0
21232,48000000.0
5296,44276734.0
8180,6300000.0
3713,9164815.0
16165,7798876.0
3721,9950000.0
9405,10700000.0
10120,33333333.0
20512,16687857.0
6058,6000000.0
13841,7400000.0
22862,15247570.0
17804,6764000.0
9833,7348569.0
11607,7214640.0
22037,30000000.0
6136,5583060.0
2410,17999000.0
12689,32000000.0
9216,17800000.0
21570,8440000.0
16781,178545408.0
12901,5800000.0
11557,9350000.0
15770,8537070.0
23077,125659800.0
13002,11499999.0
22086,10990000.0
1968,12599000.0
8800,10500000.0
12668,11700000.0
127,4932000.0
19386,6511572.0
22926,17011753.0
6471,32000000.0
6170,6850000.0
9069,8100000.0
16188,9066648.0
10915,50000000.0
22081,9349830.0
3484,150063200.0
11217,9841312.0
2905,9714960.0
6867,14580650.0
1043,8470000.0
9273,7300000.0
1046,8500000.0
4876,8850000.0
11317,14625520.0
6223,5622348.0
15170,5300000.0
12578,9300000.0
10159,5500000.0
11225,17722500.0
3788,35275898.0
19253,22277562.0
22719,24800000.0
16148,6300000.0
16687,19100000.0
20596,142488450.0
1007,7850000.0
22029,6600000.0
23184,7007550.0
19908,5600000.0
12307,5800000.0
7646,48490000.0
1256,16700000.0
16816,39786462.0
2904,9662850.0
19911,6850000.0
20996,15407280.0
1920,10213078.0
20613,7600000.0
21363,7032327.0
18448,19300000.0
19706,9000000.0
19264,10564398.0
12353,53900000.0
3392,81467901.0
17697,9900000.0
5979,10800000.0
13360,42900000.0
255,7087680.0
875,85500000.0
5879,12600000.0
18130,4792600.0
8951,10000000.0
2255,4380000.0
3618,9000000.0
1983,13347061.0
20380,18850000.0
20544,9200000.0
8873,7500000.0
1591,19951000.0
21175,14500000.0
5073,18050000.0
20925,16500000.0
19377,14337887.0
8414,8800000.0
2067,27000000.0
8677,7500000.0
17842,14063824.0
15254,18878550.0
21082,31000000.0
23081,4750000.0
14469,38000000.0
20326,8300000.0
2118,16500000.0
2527,37000000.0
17144,12700000.0
16258,8444800.0
7959,108000000.0
6448,33601189.0
19891,7850000.0
8904,25000000.0
11166,15400000.0
13813,7300000.0
14826,8500000.0
14781,16227072.0
13388,20563920.0
20394,6800000.0
12323,41500000.0
8126,71191555.0
21288,82000000.0
12724,10634125.0
21506,32000000.0
14720,90669536.0
6465,35000000.0
7855,28027127.0
8044,60000000.0
2780,95000000.0
10278,35000000.0
8352,7750000.0
12872,21900000.0
11717,9200000.0
1110,39900000.0
4691,6850000.0
22817,8320000.0
2160,5900000.0
13811,7109080.0
22324,5493756.0
4797,7500000.0
7068,17469600.0
12387,17500000.0
10910,121500000.0
22163,50000000.0
8883,9000000.0
15003,12000000.0
9362,9500000.0
19787,9850000.0
22864,16990000.0
3791,44561181.0
23108,5440000.0
3982,7500000.0
15609,19676800.0
3216,26000000.0
21034,7782267.0
12384,15300000.0
363,8501758.0
10415,16721320.0
21809,2950000.0
5641,9945000.0
8486,6700000.0
19576,8225885.0
5771,7700480.0
3801,25000000.0
21272,26610016.0
4636,30228382.0
7297,10284410.0
18961,12690000.0
6432,11089067.0
6466,37500000.0
14215,13356450.0
21046,7150000.0
5061,12539640.0
17014,6272900.0
16888,13700000.0
15001,9800000.0
21513,12600000.0
15705,14770500.0
11605,7800000.0
2559,9400000.0
22116,47500000.0
17814,7879000.0
20059,8000000.0
5796,8619000.0
21318,6300000.0
10173,5850000.0
21316,5300000.0
15640,185000000.0
9645,21339400.0
690,10000000.0
18607,15500000.0
19918,7000000.0
3432,99700000.0
15616,34921801.0
14608,18000000.0
21820,6500000.0
6436,17780000.0
15142,9390000.0
7882,111430260.0
16358,14500000.0
18121,8168160.0
189,5950000.0
14430,8500000.0
21651,5450000.0
15647,69133827.0
20504,12900000.0
13935,48500000.0
18158,7000000.0
8974,7195000.0
3595,8100000.0
2262,4900000.0
12559,28821523.0
12849,9400000.0
12076,7999000.0
15490,23585373.0
8720,8500000.0
10077,14473800.0
5848,10970774.0
19784,7350000.0
21231,36055773.0
3545,343235969.0
20583,26776913.0
15669,9400000.0
13748,6550000.0
3943,7000000.0
15221,10500000.0
22829,5994030.0
13097,7855100.0
9837,11074000.0
22093,12088800.0
7147,33957000.0
15717,24400000.0
17494,23000000.0
10775,10499989.0
5918,14858000.0
542,7400000.0
16707,6500000.0
12783,5800000.0
8555,6750000.0
6983,9993600.0
4936,10000000.0
22648,11388300.0
7556,8500000.0
10616,32900000.0
13905,11920000.0
956,6900000.0
1868,8380385.0
5230,15100000.0
4304,44073090.0
17810,7682784.0
12301,7088220.0
6990,10280000.0
8288,206000000.0
12363,7800000.0
11003,17502996.0
19520,12000000.0
14578,8782899.0
4992,32526372.0
4445,20478000.0
13968,20658681.0
12216,9940540.0
13377,8500000.0
3190,19698060.0
15156,11950000.0
3512,181632000.0
9706,5170000.0
4453,25900000.0
4507,6749580.0
20171,5244960.0
18213,240000000.0
4148,9950000.0
21630,13368000.0
4178,7000000.0
1598,20389851.0
3078,45000000.0
14348,13314893.0
13875,7350000.0
15698,10800000.0
20514,16951000.0
17688,17300000.0
1536,15616580.0
15648,69900000.0
4754,6700000.0
13150,4460340.0
71,6120810.0
20425,128900000.0
11883,11600000.0
7258,8085670.0
14074,8250000.0
9897,13537350.0
15017,26000000.0
20023,55000000.0
16379,8800000.0
19519,8835200.0
19101,6500000.0
18580,23990000.0
6052,5940000.0
14011,6164550.0
5238,16696779.0
11631,6500000.0
7445,15000000.0
6065,6100000.0
8601,6150000.0
12178,6950000.0
9425,6290000.0
18390,14932691.0
7523,4400000.0
21095,1400000.0
4098,9000000.0
12740,8500000.0
7033,14280670.0
2876,8000000.0
10788,10869856.0
8420,10046820.0
7195,13461241.0
9181,32900000.0
12114,11100000.0
2957,52496033.0
12400,10150000.0
642,23950000.0
6439,15469650.0
14293,9490000.0
1064,8800000.0
4846,8300000.0
21997,8300000.0
16821,48500000.0
22625,28381500.0
18376,8396768.0
9337,8800000.0
1601,20539000.0
19368,10300000.0
13961,36643008.0
9776,6900000.0
6886,22500000.0
10311,280587585.0
8338,5350000.0
12241,18867000.0
9663,50500000.0
14107,19900000.0
2007,40408744.0
15539,21000000.0
20416,29500000.0
6752,8200000.0
18544,10600000.0
12697,16700000.0
10599,142383110.0
7410,31816005.0
14332,8400000.0
110,4579200.0
11469,7361076.0
9347,9000000.0
12572,7300000.0
10161,5600000.0
20640,102841000.0
18462,14250000.0
17740,4300000.0
19790,14000000.0
18406,17500000.0
14948,12087000.0
9220,39800000.0
3458,118041788.0
18696,8500000.0
21106,17435000.0
8435,11662200.0
4185,9200000.0
12326,7500000.0
6275,6550000.0
17453,31900000.0
15819,205000000.0
